,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
5088,Jaguar,Coimbatore,2011,43686.0,Petrol,Automatic,First,10.5,5000.0,503.0,4.0,5.5
5089,Mercedes-Benz,Kolkata,2012,22000.0,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,14.0
5090,Hyundai,Mumbai,2013,79225.0,Diesel,Manual,First,22.0,1582.0,126.2,5.0,5.5
5091,Chevrolet,Pune,2007,63000.0,Petrol,Manual,Third,14.2,1598.0,102.0,5.0,1.2
5092,Maruti,Hyderabad,2014,61922.0,Petrol,Manual,First,20.4,1197.0,81.8,5.0,5.3
5093,Hyundai,Chennai,2015,85000.0,Diesel,Manual,First,23.9,1582.0,126.2,5.0,6.3
5094,Mercedes-Benz,Kochi,2017,26192.0,Diesel,Automatic,First,17.9,2143.0,168.0,5.0,40.47
5095,Toyota,Delhi,2013,65000.0,Diesel,Manual,First,13.0,2982.0,168.5,7.0,16.1
5096,Audi,Delhi,2014,44999.0,Diesel,Automatic,First,12.8,1968.0,167.6,5.0,25.0
5097,BMW,Mumbai,2008,81308.0,Diesel,Automatic,Second,13.2,1995.0,170.0,5.0,7.95
5098,Maruti,Delhi,2016,35000.0,Petrol,Manual,First,24.7,796.0,47.3,5.0,2.65
5099,Maruti,Coimbatore,2012,65349.0,Petrol,Manual,First,20.92,998.0,67.1,5.0,2.81
5100,Audi,Hyderabad,2012,80000.0,Petrol,Automatic,First,15.64,1798.0,167.62,5.0,17.5
5101,Maruti,Mumbai,2012,61000.0,Petrol,Manual,First,16.1,1197.0,85.0,5.0,3.3
5102,Maruti,Kochi,2019,31817.0,Petrol,Manual,First,22.5,998.0,67.04,5.0,5.34
5103,Skoda,Hyderabad,2016,41000.0,Diesel,Manual,First,21.14,1498.0,103.52,5.0,8.5
5104,Honda,Kochi,2010,82606.0,Petrol,Manual,Second,16.0,1198.0,90.0,5.0,2.69
5105,Mahindra,Ahmedabad,2015,52000.0,Diesel,Manual,First,16.0,2179.0,140.0,7.0,11.5
5106,Maruti,Coimbatore,2011,50318.0,Petrol,Manual,First,18.5,1197.0,85.8,5.0,4.06
5107,Mercedes-Benz,Hyderabad,2016,50000.0,Diesel,Automatic,First,17.9,2143.0,201.15,5.0,5.5
5108,Skoda,Bangalore,2012,72000.0,Diesel,Manual,First,20.5,1598.0,103.5,5.0,4.6
5109,Hyundai,Delhi,2015,63776.0,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.96
5110,Hyundai,Mumbai,2015,28133.0,Petrol,Manual,First,18.6,1197.0,81.86,5.0,5.6
5111,Tata,Kolkata,2017,45000.0,Diesel,Manual,First,22.95,1248.0,74.0,5.0,3.75
5112,Hyundai,Jaipur,2015,55697.0,Diesel,Manual,First,22.54,1396.0,88.73,5.0,5.5
5113,Skoda,Delhi,2012,62000.0,Diesel,Manual,Second,20.5,1598.0,103.5,5.0,3.0
5114,Fiat,Mumbai,2011,48000.0,Petrol,Manual,First,16.0,1368.0,90.0,5.0,3.0
5115,Maruti,Pune,2010,90246.0,Petrol,Manual,First,16.1,1298.0,88.2,5.0,2.95
5116,Tata,Hyderabad,2015,80500.0,Diesel,Manual,First,25.0,1396.0,69.0,5.0,2.45
5117,Mercedes-Benz,Pune,2012,119000.0,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,13.99
5118,Mercedes-Benz,Bangalore,2016,28541.0,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,5.5
5119,Hyundai,Kolkata,2008,45500.0,Petrol,Manual,Second,0.0,1086.0,97.7,5.0,1.17
5120,Honda,Chennai,2012,41000.0,Petrol,Manual,Second,16.8,1497.0,116.3,5.0,4.5
5121,Hyundai,Mumbai,2010,58000.0,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,2.5
5122,Toyota,Chennai,2015,99000.0,Diesel,Manual,First,13.0,2982.0,168.5,7.0,20.5
5123,Hyundai,Delhi,2014,31200.0,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3.9
5124,Volkswagen,Chennai,2009,85000.0,Diesel,Manual,Second,15.0,1896.0,105.0,5.0,3.5
5125,Ford,Hyderabad,2016,60924.0,Petrol,Automatic,First,15.63,1499.0,110.4,5.0,8.3
5126,Hyundai,Chennai,2012,45000.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.5
5127,Nissan,Kolkata,2011,44000.0,Petrol,Automatic,First,19.15,1198.0,75.94,5.0,2.65
5128,Honda,Kochi,2016,30534.0,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,7.42
5129,Volkswagen,Kochi,2016,46399.0,Petrol,Manual,First,16.47,1198.0,74.0,5.0,4.63
5130,Maruti,Kolkata,2008,42000.0,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.09
5131,Hyundai,Delhi,2011,67000.0,Diesel,Manual,First,22.32,1582.0,126.32,5.0,3.8
5132,Mercedes-Benz,Mumbai,2013,58000.0,Diesel,Automatic,First,10.0,2148.0,170.0,5.0,15.75
5133,Tata,Coimbatore,2015,27000.0,Petrol,Manual,First,17.57,1193.0,88.7,5.0,5.27
5134,Honda,Mumbai,2012,39566.0,Petrol,Manual,Second,18.4,1198.0,86.8,5.0,2.75
5135,Honda,Chennai,2016,14980.0,Diesel,Manual,First,27.3,1498.0,98.6,5.0,7.4
5136,Maruti,Jaipur,2017,18491.0,Petrol,Automatic,First,24.07,998.0,67.1,5.0,3.9
5137,Maruti,Jaipur,2000,90000.0,Petrol,Manual,Second,17.3,993.0,60.0,5.0,0.7
5138,Hyundai,Pune,2015,118211.0,Diesel,Manual,First,22.54,1396.0,88.73,5.0,5.9
5139,Maruti,Coimbatore,2016,63316.0,Diesel,Manual,First,22.7,1598.0,118.0,5.0,9.58
5140,Mercedes-Benz,Delhi,2014,42000.0,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,24.95
5141,Chevrolet,Kochi,2015,25648.0,Petrol,Manual,First,13.7,1399.0,98.82,7.0,4.29
5142,Mercedes-Benz,Delhi,2011,67612.0,Diesel,Automatic,Second,14.21,2143.0,203.0,5.0,11.5
5143,Mahindra,Mumbai,2016,33000.0,Diesel,Manual,First,16.0,2179.0,140.0,7.0,9.65
5144,Hyundai,Mumbai,2015,20000.0,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.75
5145,Hyundai,Pune,2007,143000.0,Petrol,Manual,Second,14.2,1341.0,82.9,5.0,1.1
5146,Audi,Coimbatore,2014,118218.0,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,31.41
5147,Mahindra,Pune,2012,99000.0,Diesel,Manual,Third,12.05,2179.0,120.0,8.0,6.0
5148,Honda,Pune,2016,22700.0,Petrol,Manual,First,18.7,1199.0,88.7,5.0,5.55
5149,Tata,Jaipur,2017,28000.0,Diesel,Manual,First,14.0,2179.0,138.1,7.0,10.91
5150,Mahindra,Kolkata,2014,62000.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,7.25
5151,Volkswagen,Hyderabad,2012,107023.0,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.9
5152,Maruti,Delhi,2012,71082.0,Diesel,Manual,First,19.3,1248.0,73.9,5.0,3.95
5153,Audi,Mumbai,2013,60000.0,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,22.0
5154,Maruti,Delhi,2014,21701.0,Petrol,Manual,First,23.1,998.0,67.04,5.0,3.38
5155,Honda,Mumbai,2011,56000.0,Petrol,Manual,First,16.8,1497.0,116.3,5.0,3.45
5156,Hyundai,Delhi,2016,32450.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,5.75
5157,Renault,Jaipur,2016,12500.0,Petrol,Manual,First,25.17,799.0,53.3,5.0,2.75
5158,Mercedes-Benz,Kochi,2019,20483.0,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,30.3
5159,Ford,Hyderabad,2014,45800.0,Diesel,Manual,First,22.7,1498.0,89.84,5.0,7.5
5160,Hyundai,Coimbatore,2015,35441.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.87
5161,Toyota,Bangalore,2015,86398.0,Diesel,Manual,First,12.99,2494.0,100.6,7.0,15.2
5162,Nissan,Chennai,2012,150000.0,Diesel,Manual,First,21.64,1461.0,84.8,5.0,3.5
5163,Maruti,Hyderabad,2014,89000.0,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.85
5164,Maruti,Hyderabad,2010,68375.0,Petrol,Manual,First,19.0,998.0,66.1,5.0,2.5
5165,Maruti,Pune,2013,52000.0,Petrol,Manual,First,18.6,1197.0,85.8,5.0,3.95
5166,Mercedes-Benz,Jaipur,2017,39000.0,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,27.0
5167,Maruti,Bangalore,2014,68000.0,Petrol,Manual,Second,16.02,1373.0,93.7,7.0,6.75
5168,Maruti,Jaipur,2007,71000.0,Petrol,Manual,Second,18.9,998.0,67.1,5.0,1.5
5169,Volkswagen,Hyderabad,2012,72003.0,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.9
5170,Ford,Hyderabad,2014,135670.0,Diesel,Manual,First,22.7,1498.0,89.84,5.0,6.55
5171,Honda,Kochi,2017,65850.0,Diesel,Manual,First,25.1,1498.0,98.6,5.0,9.44
5172,Toyota,Coimbatore,2015,53920.0,Petrol,Manual,First,14.28,1798.0,138.03,5.0,10.77
5173,Mahindra,Ahmedabad,2014,58000.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,7.5
5174,Maruti,Kolkata,2016,4000.0,Petrol,Manual,First,24.7,796.0,47.3,5.0,3.0
5175,BMW,Chennai,2010,58000.0,Diesel,Automatic,First,18.59,2993.0,265.0,5.0,11.75
5176,Hyundai,Kochi,2016,29832.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.29
5177,Maruti,Chennai,2016,71156.0,Diesel,Manual,First,26.59,1248.0,74.0,5.0,6.5
5178,Maruti,Delhi,2015,64687.0,CNG,Manual,First,44.51,998.0,58.33,5.0,3.8
5179,Audi,Hyderabad,2011,54000.0,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,18.0
5180,Skoda,Bangalore,2009,75000.0,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,4.95
5181,Tata,Kochi,2015,39208.0,Petrol,Manual,First,17.57,1193.0,88.7,5.0,4.52
5182,Force,Kolkata,2014,41000.0,Diesel,Manual,First,17.0,2149.0,139.07,7.0,8.0
5183,Honda,Coimbatore,2013,38622.0,Petrol,Manual,First,17.4,1497.0,117.3,5.0,6.26
5184,Nissan,Chennai,2016,18000.0,Petrol,Manual,First,16.95,1498.0,97.7,5.0,7.5
5185,Maruti,Delhi,2012,52000.0,Petrol,Manual,First,16.1,1493.0,97.7,5.0,3.65
5186,Volkswagen,Mumbai,2011,45000.0,Petrol,Automatic,First,14.4,1598.0,103.6,5.0,3.35
5187,Hyundai,Mumbai,2014,48656.0,Petrol,Automatic,First,15.74,1591.0,121.3,5.0,5.5
5188,Hyundai,Bangalore,2012,79000.0,Diesel,Automatic,First,22.0,1582.0,126.2,5.0,5.25
5189,Audi,Bangalore,2012,88000.0,Diesel,Automatic,First,16.55,1968.0,140.0,5.0,16.25
5190,Maruti,Delhi,2009,92000.0,Petrol,Manual,First,15.5,1586.0,103.3,5.0,2.7
5191,Ford,Chennai,2019,9000.0,Diesel,Automatic,First,12.62,2198.0,158.0,7.0,32.9
5192,Maruti,Coimbatore,2008,50121.0,Petrol,Manual,First,20.4,1197.0,83.11,5.0,3.41
5193,Hyundai,Hyderabad,2014,79000.0,Diesel,Manual,First,24.0,1120.0,70.0,5.0,4.15
5194,Volkswagen,Hyderabad,2014,46000.0,Diesel,Manual,Second,20.14,1498.0,88.8,5.0,5.9
5195,Mercedes-Benz,Pune,2012,100000.0,Petrol,Automatic,First,10.0,2496.0,157.7,5.0,11.5
5196,Hyundai,Kolkata,2015,41000.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,4.75
5197,Maruti,Chennai,2015,25000.0,Petrol,Automatic,First,24.07,998.0,67.1,5.0,3.5
5198,Maruti,Pune,2014,71899.0,Diesel,Manual,First,20.77,1248.0,88.76,7.0,7.25
5199,Maruti,Mumbai,2016,7100.0,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.35
5200,Renault,Coimbatore,2018,38171.0,Petrol,Automatic,Second,22.5,999.0,67.0,5.0,4.99
5201,Mahindra,Bangalore,2013,70359.0,Diesel,Manual,First,12.05,2179.0,120.0,8.0,7.65
5202,Toyota,Chennai,2011,200000.0,Diesel,Manual,First,12.8,2494.0,102.0,7.0,9.0
5203,Volkswagen,Chennai,2017,26969.0,Diesel,Manual,First,22.07,1199.0,73.9,5.0,6.9
5204,Ford,Chennai,2011,56500.0,Diesel,Manual,First,20.0,1399.0,68.0,5.0,2.9
5205,Nissan,Kolkata,2014,40000.0,Diesel,Manual,First,20.45,1461.0,83.8,5.0,5.75
5206,Force,Kolkata,2014,41000.0,Diesel,Manual,First,17.0,2200.0,139.01,7.0,8.0
5207,Renault,Kochi,2017,53105.0,Petrol,Automatic,First,22.5,999.0,67.0,5.0,4.41
5208,Skoda,Mumbai,2013,23000.0,Diesel,Manual,First,21.14,1498.0,103.52,5.0,4.95
5209,Mahindra,Hyderabad,2016,80999.0,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,14.4
5210,Ford,Chennai,2012,82000.0,Diesel,Manual,First,20.0,1399.0,68.05,5.0,2.95
5211,Mahindra,Coimbatore,2017,68557.0,Diesel,Manual,First,15.96,2523.0,62.1,7.0,8.14
5212,Volkswagen,Hyderabad,2016,34000.0,Diesel,Manual,First,20.64,1498.0,108.5,5.0,8.45
5213,Toyota,Pune,2015,77000.0,Diesel,Manual,First,12.99,2494.0,100.0,8.0,12.5
5214,Mahindra,Mumbai,2012,48000.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,6.5
5215,Ford,Coimbatore,2015,28232.0,Petrol,Manual,Second,15.8,1499.0,110.0,5.0,7.72
5216,Volkswagen,Chennai,2011,110000.0,Diesel,Automatic,First,16.96,1968.0,138.1,5.0,8.0
5217,Tata,Chennai,2009,120000.0,Diesel,Manual,Second,13.93,2179.0,138.0,7.0,3.0
5218,BMW,Mumbai,2013,49000.0,Diesel,Automatic,First,8.2,2993.0,245.0,4.0,29.0
5219,Volkswagen,Kolkata,2014,22000.0,Petrol,Manual,First,16.47,1198.0,74.0,5.0,4.11
5220,Hyundai,Coimbatore,2015,14925.0,Petrol,Manual,First,18.5,1197.0,82.9,5.0,5.37
5221,Maruti,Mumbai,2013,75000.0,Diesel,Manual,First,20.77,1248.0,88.8,7.0,6.55
5222,Honda,Chennai,2015,23000.0,Petrol,Manual,First,17.4,1497.0,117.3,5.0,7.0
5223,Honda,Mumbai,2014,57000.0,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.48
5224,Volkswagen,Kochi,2013,76718.0,Diesel,Automatic,First,16.96,1968.0,138.03,5.0,6.51
5225,Honda,Pune,2016,138000.0,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5.15
5226,Mahindra,Hyderabad,2013,140000.0,Diesel,Manual,Second,15.1,2179.0,140.0,7.0,9.0
5227,Toyota,Mumbai,2008,110000.0,Petrol,Automatic,Second,14.53,1798.0,138.1,5.0,2.75
5228,Hyundai,Pune,2005,126000.0,Petrol,Manual,Second,17.0,1086.0,97.7,5.0,1.2
5229,BMW,Bangalore,2012,73000.0,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,12.5
5230,Ford,Kochi,2017,63423.0,Diesel,Manual,First,23.0,1498.0,98.96,5.0,7.69
5231,Hyundai,Kochi,2013,62132.0,Petrol,Manual,First,18.5,1197.0,82.85,5.0,4.57
5232,Honda,Mumbai,2013,51000.0,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,4.5
5233,Maruti,Hyderabad,2015,75000.0,Diesel,Manual,First,23.2,1248.0,73.94,5.0,4.9
5234,Hyundai,Kolkata,2008,55410.0,Petrol,Manual,First,19.81,1086.0,68.05,5.0,1.65
5235,Chevrolet,Mumbai,2015,41000.0,Petrol,Manual,First,18.2,1199.0,82.4,5.0,3.25
5236,Hyundai,Chennai,2012,45000.0,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6.25
5237,Hyundai,Kochi,2018,53322.0,Petrol,Manual,First,15.8,1591.0,121.3,5.0,12.13
5238,Chevrolet,Jaipur,2013,48000.0,Petrol,Manual,First,18.2,1199.0,82.4,5.0,3.25
5239,Audi,Hyderabad,2013,72000.0,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,29.0
5240,Honda,Kochi,2013,50266.0,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.53
5241,Ford,Hyderabad,2017,21800.0,Petrol,Manual,First,17.0,1497.0,121.36,5.0,8.75
5242,Audi,Bangalore,2014,45000.0,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,37.9
5243,Hyundai,Delhi,2010,62000.0,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.4
5244,Hyundai,Chennai,2014,41681.0,Petrol,Manual,First,17.0,1197.0,80.0,5.0,4.55
5245,Maruti,Delhi,2011,69313.0,Petrol,Manual,Second,17.5,1197.0,85.8,5.0,2.65
5246,Tata,Pune,2017,49000.0,Diesel,Manual,Second,25.0,1396.0,69.0,5.0,1.6
5247,BMW,Coimbatore,2012,40471.0,Diesel,Automatic,Second,16.2,2993.0,235.0,5.0,25.72
5248,Maruti,Ahmedabad,2013,60000.0,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.15
5249,Ford,Jaipur,2018,1001.0,Petrol,Manual,First,19.0,1194.0,94.68,5.0,7.23
5250,Hyundai,Bangalore,2008,38000.0,Petrol,Manual,Second,13.9,1599.0,103.2,5.0,2.6
5251,BMW,Mumbai,2008,66000.0,Diesel,Automatic,Second,16.07,1995.0,181.0,5.0,7.25
5252,Toyota,Kochi,2017,33901.0,Diesel,Manual,First,12.8,2494.0,102.0,8.0,14.29
5253,Mercedes-Benz,Hyderabad,2011,57000.0,Diesel,Automatic,Second,14.94,2143.0,204.0,5.0,17.25
5254,Hyundai,Pune,2013,170000.0,Diesel,Manual,First,22.54,1582.0,126.2,5.0,7.5
5255,Maruti,Hyderabad,2014,60000.0,Diesel,Manual,First,23.2,1248.0,73.94,5.0,4.35
5256,Maruti,Pune,2016,85000.0,Diesel,Manual,First,24.3,1248.0,88.5,5.0,8.9
5257,Hyundai,Kolkata,2016,146000.0,Petrol,Manual,Second,19.1,1197.0,82.0,5.0,3.5
5258,Honda,Kolkata,2014,56002.0,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6.1
5259,Renault,Mumbai,2016,8554.0,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.2
5260,Toyota,Jaipur,2014,62322.0,Diesel,Manual,First,23.59,1364.0,67.06,5.0,4.9
5261,Maruti,Kochi,2015,37929.0,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.69
5262,Tata,Chennai,2016,5400.0,Petrol,Manual,First,23.84,1199.0,84.0,5.0,3.98
5263,Hyundai,Kolkata,2013,60000.0,Diesel,Manual,First,21.9,1396.0,90.0,5.0,2.95
5264,Audi,Kochi,2014,55730.0,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,15.21
5265,Maruti,Hyderabad,2015,62000.0,Diesel,Manual,First,28.4,1248.0,74.0,5.0,6.3
5266,Volkswagen,Kochi,2017,14576.0,Petrol,Manual,First,17.0,1198.0,73.75,5.0,6.69
5267,Honda,Mumbai,2017,17000.0,Petrol,Automatic,First,16.0,1497.0,117.3,7.0,9.5
5268,Hyundai,Mumbai,2009,28000.0,Petrol,Manual,First,17.0,1197.0,80.0,5.0,2.65
5269,Hyundai,Ahmedabad,2012,58200.0,Diesel,Manual,First,14.66,2199.0,194.3,7.0,7.5
5270,Honda,Bangalore,2002,53000.0,Petrol,Manual,Second,0.0,1493.0,97.7,5.0,1.85
5271,Maruti,Kochi,2018,12278.0,Petrol,Automatic,First,23.1,998.0,67.04,5.0,5.63
5272,Hyundai,Coimbatore,2018,17665.0,Petrol,Manual,First,15.8,1591.0,121.3,5.0,11.78
5273,Tata,Hyderabad,2004,200000.0,Diesel,Manual,Second,17.88,1396.0,52.8,5.0,0.85
5274,Volkswagen,Mumbai,2011,55893.0,Petrol,Manual,First,15.04,1598.0,103.6,5.0,3.35
5275,Maruti,Kochi,2015,60586.0,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.11
5276,Mercedes-Benz,Ahmedabad,2015,13500.0,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,25.51
5277,Maruti,Jaipur,2017,30000.0,Petrol,Manual,First,22.74,796.0,47.3,5.0,3.1
5278,Ford,Delhi,2018,12000.0,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,33.5
5279,Tata,Kolkata,2017,65000.0,Petrol,Manual,First,17.57,1193.0,88.7,5.0,4.8
5280,Volkswagen,Kolkata,2014,38000.0,Petrol,Manual,First,16.09,1598.0,103.5,5.0,3.49
5281,Maruti,Mumbai,2012,25000.0,Petrol,Manual,Second,17.5,1373.0,91.1,7.0,5.15
5282,Mercedes-Benz,Mumbai,2011,100000.0,Diesel,Automatic,First,14.0,2987.0,224.0,5.0,14.41
5283,Volkswagen,Mumbai,2014,13710.0,Petrol,Manual,First,16.2,1199.0,74.0,5.0,4.75
5284,Toyota,Jaipur,2015,100000.0,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,19.0
5285,Maruti,Hyderabad,2017,17000.0,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.9
5286,BMW,Chennai,2008,89000.0,Diesel,Automatic,Second,16.07,1995.0,181.0,4.0,6.3
5287,Honda,Jaipur,2006,100173.0,Petrol,Manual,Second,16.9,1497.0,100.0,5.0,2.4
5288,Mitsubishi,Pune,2009,97000.0,Petrol,Manual,First,13.17,1999.0,114.0,5.0,3.0
5289,Renault,Delhi,2016,40190.0,Petrol,Manual,First,18.06,1198.0,74.93,5.0,4.25
5290,Volkswagen,Hyderabad,2016,29647.0,Diesel,Manual,First,20.14,1498.0,88.0,5.0,6.3
5291,Maruti,Kochi,2018,43639.0,Petrol,Manual,First,21.1,998.0,100.0,5.0,8.15
5292,Hyundai,Kochi,2012,37333.0,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.22
5293,Hyundai,Kochi,2018,48407.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7.65
5294,BMW,Delhi,2011,25000.0,Petrol,Automatic,First,10.37,2979.0,306.0,2.0,30.0
5295,Hyundai,Pune,2010,72400.0,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,2.3
5296,Mini,Delhi,2012,18000.0,Petrol,Automatic,First,13.6,1598.0,181.0,4.0,22.0
5297,Honda,Pune,2012,65167.0,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.28
5298,Maruti,Kochi,2016,25418.0,Petrol,Manual,First,20.73,1373.0,91.2,5.0,7.09
5299,Maruti,Coimbatore,2013,38995.0,Diesel,Manual,First,19.3,1248.0,73.9,5.0,6.46
5300,Volkswagen,Chennai,2012,60000.0,Diesel,Manual,First,22.07,1199.0,73.9,5.0,4.0
5301,BMW,Delhi,2011,72000.0,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,11.0
5302,Audi,Coimbatore,2016,31075.0,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,5.5
5303,Ford,Kolkata,2015,4311.0,Diesel,Manual,First,25.83,1498.0,99.0,5.0,4.8
5304,BMW,Bangalore,2017,21000.0,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,35.0
5305,Mercedes-Benz,Bangalore,2011,54000.0,Diesel,Automatic,First,14.0,2987.0,224.0,5.0,21.99
5306,Maruti,Mumbai,2007,50000.0,Petrol,Manual,Second,17.3,1061.0,64.0,5.0,1.1
5307,Maruti,Delhi,2018,13000.0,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.6
5308,Maruti,Pune,2013,74000.0,Petrol,Manual,First,22.0,1197.0,81.8,5.0,4.5
5309,Chevrolet,Pune,2009,75000.0,Petrol,Manual,Second,14.7,1150.0,76.0,5.0,1.0
5310,Volkswagen,Chennai,2017,25000.0,Diesel,Manual,First,20.14,1498.0,88.0,5.0,6.9
5311,Land,Hyderabad,2012,139000.0,Diesel,Automatic,First,0.0,2179.0,115.0,5.0,16.75
5312,Audi,Mumbai,2015,52000.0,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,25.49
5313,Audi,Chennai,2015,20000.0,Diesel,Automatic,First,18.53,1968.0,187.74,5.0,35.5
5314,Hyundai,Kochi,2018,32663.0,Diesel,Manual,First,24.0,1186.0,73.97,5.0,6.28
5315,Mahindra,Delhi,2012,76777.0,Diesel,Manual,Second,12.05,2179.0,120.0,8.0,4.88
5316,Tata,Hyderabad,2016,100303.0,Diesel,Manual,First,22.95,1248.0,74.0,5.0,3.7
5317,Hyundai,Kochi,2015,43993.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.45
5318,Mahindra,Kochi,2016,72118.0,Diesel,Manual,First,15.4,2179.0,120.0,8.0,10.23
5319,Honda,Bangalore,2010,83000.0,Petrol,Automatic,Second,11.1,2354.0,142.0,5.0,6.5
5320,Volkswagen,Mumbai,2016,7523.0,Petrol,Manual,First,16.2,1199.0,74.0,5.0,6.15
5321,Maruti,Mumbai,2014,34670.0,Petrol,Manual,First,15.1,1196.0,73.0,7.0,2.9
5322,Hyundai,Ahmedabad,2016,30000.0,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.5
5323,Ford,Chennai,2017,17000.0,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,31.0
5324,Hyundai,Delhi,2015,59261.0,Diesel,Manual,First,24.0,1186.0,73.97,5.0,4.25
5325,Maruti,Kochi,2016,65210.0,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5.48
5326,Hyundai,Bangalore,2016,19000.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7.25
5327,Maruti,Hyderabad,2012,50000.0,Petrol,Manual,First,17.5,1298.0,85.8,5.0,3.0
5328,BMW,Hyderabad,2015,47000.0,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,29.5
5329,Honda,Mumbai,2007,75000.0,Petrol,Manual,Second,17.7,1497.0,78.0,5.0,1.49
5330,Hyundai,Pune,2013,54534.0,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,3.65
5331,Ford,Ahmedabad,2018,13000.0,Diesel,Manual,First,23.0,1498.0,98.96,5.0,10.9
5332,Maruti,Bangalore,2015,48808.0,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.3
5333,Maruti,Pune,2012,63001.0,Diesel,Manual,Second,20.77,1248.0,88.76,7.0,6.11
5334,Toyota,Hyderabad,2015,64771.0,Diesel,Manual,First,12.8,2494.0,102.0,8.0,15.5
5335,Honda,Mumbai,2016,34634.0,Petrol,Manual,First,17.8,1497.0,117.3,5.0,6.9
5336,Maruti,Bangalore,2012,69242.0,Petrol,Manual,First,19.1,1197.0,85.8,5.0,4.69
5337,Maruti,Kochi,2011,33292.0,Petrol,Manual,First,18.5,1197.0,85.8,5.0,3.19
5338,Hyundai,Pune,2012,55000.0,Petrol,Automatic,Second,15.0,1396.0,98.6,5.0,3.75
5339,Hyundai,Pune,2019,1000.0,Petrol,Manual,First,17.19,1197.0,81.86,5.0,8.6
5340,Honda,Chennai,2011,80000.0,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,3.85
5341,Porsche,Coimbatore,2016,65003.0,Diesel,Automatic,First,13.6,4134.0,382.0,5.0,5.5
5342,Honda,Coimbatore,2019,16573.0,Petrol,Manual,First,17.8,1198.0,86.7,5.0,9.31
5343,Honda,Pune,2008,152633.0,Petrol,Automatic,First,12.9,1799.0,130.0,5.0,3.0
